osm_id,lat,lon,levels,height_tag,building_type,area_m2,perimeter_m,compactness,rectangularity,elongation,long_side_m,short_side_m,n_vertices,has_name,dsm_height_m
348846398,12.956257,77.74548,1,,other,185.5,58.9,0.672,0.8556,0.9863,14.8,14.6,8,0,
348850929,12.924806,77.67564,4,,other,246.5,63.8,0.7623,0.9995,0.7067,18.7,13.2,4,0,
348863978,12.999131,77.600571,11,,residential,375.0,86.8,0.6254,0.6013,0.6827,30.2,20.6,6,0,
348864164,13.006073,77.571039,2,,commercial,92.7,41.5,0.6764,0.9998,0.4571,14.2,6.5,4,1,
348865969,13.03726,77.556591,2,,other,181.6,56.5,0.7159,0.9993,0.5417,18.3,9.9,4,1,
348929202,13.007839,77.563533,3,,commercial,407.7,81.5,0.7719,0.9997,0.7684,23.0,17.7,4,1,
348929265,13.021592,77.763266,2,,residential,267.9,65.5,0.785,0.9971,0.9516,16.8,16.0,4,0,
348929270,13.021727,77.763299,2,,residential,230.4,60.7,0.7846,0.997,0.9353,15.7,14.7,4,0,
348929272,13.021414,77.76322,2,,residential,220.3,59.9,0.7711,0.9973,0.7611,17.0,13.0,4,0,
348929284,13.021937,77.763529,2,,residential,369.5,78.0,0.7632,0.9974,0.7106,22.8,16.2,4,0,
348937928,12.931047,77.674591,4,,other,116.7,58.8,0.4246,0.9997,0.192,24.7,4.7,4,1,
348937951,12.925389,77.676198,2,,other,257.6,64.2,0.7848,0.9973,0.9452,16.5,15.6,4,0,
348947557,12.914991,77.63841,2,,other,231.0,62.6,0.7411,0.9992,0.6162,19.4,11.9,4,1,
348958304,12.969715,77.750141,2,,other,241.1,63.4,0.7539,0.9998,0.666,19.0,12.7,4,0,
348970356,13.009498,77.563175,4,,residential,354.4,80.4,0.6886,0.9996,0.4804,27.2,13.1,4,0,
348970430,13.004467,77.577405,3,,other,212.2,58.5,0.7785,0.9997,0.8278,16.0,13.3,4,1,
348984622,12.99163,77.6605,3,,residential,143.8,49.1,0.7481,0.9977,0.6407,15.0,9.6,4,0,
349005913,12.967597,77.606619,5,,other,231.5,71.0,0.5767,0.6021,0.575,25.9,14.9,7,0,
349005979,12.96735,77.606706,7,,commercial,363.7,76.3,0.7843,0.997,0.9259,19.8,18.4,4,1,
349024735,12.931006,77.674677,4,,other,199.5,56.8,0.7777,0.9989,0.8194,15.6,12.8,4,1,
349024799,12.930624,77.675071,3,,other,113.1,45.3,0.6939,0.9174,0.6779,13.5,9.1,10,1,
349031037,13.005045,77.623373,4,,residential,126.5,46.6,0.7324,0.9971,0.586,14.7,8.6,4,0,
349045796,12.969938,77.644567,3,,commercial,120.8,44.1,0.7799,0.9996,0.8449,12.0,10.1,4,0,
349045836,12.970607,77.646404,4,,commercial,262.5,66.3,0.7511,1.0,0.6542,20.0,13.1,4,0,
349046217,12.970209,77.646363,2,,other,305.2,71.5,0.75,0.9997,0.6496,21.7,14.1,4,0,
349046407,12.982068,77.641539,4,,other,59.2,33.1,0.6787,0.9989,0.4608,11.3,5.2,4,0,
349050000,12.99727,77.605014,2,,other,220.7,59.4,0.7851,0.9968,0.9602,15.2,14.6,4,1,
349065607,12.968654,77.606377,2,,commercial,80.4,36.4,0.7623,0.9989,0.7065,10.7,7.5,4,1,
349077800,12.996678,77.573395,2,,other,479.7,89.1,0.7592,0.9996,0.6908,26.4,18.2,4,0,
349077830,13.001776,77.566689,3,,residential,227.5,61.9,0.7459,0.9999,0.6335,19.0,12.0,4,0,
349097599,12.987534,77.550107,4,,commercial,364.7,77.5,0.7632,0.9003,0.8297,22.1,18.3,4,1,
349100883,13.002996,77.618107,1,,residential,775.4,112.0,0.7762,0.996,0.8011,31.2,25.0,4,1,
349100884,12.996349,77.611764,5,,commercial,335.9,74.0,0.7708,0.9958,0.757,21.1,16.0,4,0,
349100942,12.998606,77.617771,4,,other,99.9,43.9,0.6513,0.9457,0.4161,15.9,6.6,4,0,
349113117,12.891489,77.609736,2,,residential,155.8,50.3,0.7748,0.9537,0.789,14.4,11.4,4,0,
349113130,12.944062,77.746825,2,,other,105.4,46.2,0.622,0.9993,0.3733,16.8,6.3,4,0,
349113138,12.958442,77.747852,13,,other,1229.2,211.7,0.3446,0.8773,0.3107,67.1,20.9,38,0,
349118505,12.944389,77.596725,5,,commercial,748.1,127.0,0.5829,0.7108,0.858,35.0,30.0,23,1,
349118534,12.94429,77.597353,4,,other,290.7,71.2,0.72,0.9975,0.5508,23.0,12.7,4,0,
349118649,12.961498,77.598904,4,,residential,475.4,95.2,0.6593,0.9982,0.4272,33.4,14.3,4,1,
349118764,12.957412,77.59883,4,,residential,219.3,60.5,0.7537,0.9979,0.6647,18.2,12.1,4,1,
349384197,12.837912,77.673089,7,,residential,3017.0,221.6,0.7721,0.99,0.826,60.7,50.2,5,1,
349392023,12.971889,77.651016,2,,residential,112.0,43.9,0.7299,0.9988,0.5802,13.9,8.1,4,0,
349392186,12.973629,77.648128,3,,other,113.0,42.9,0.771,0.9994,0.7608,12.2,9.3,4,0,
349396072,13.010502,77.550269,4,,commercial,330.5,75.0,0.7381,0.9953,0.6035,23.5,14.2,4,0,
349396125,13.010597,77.550353,4,,commercial,325.9,75.6,0.7166,0.996,0.5414,24.6,13.3,4,0,
349396187,13.010728,77.550451,4,,other,296.4,72.9,0.7003,0.9962,0.5032,24.3,12.2,4,0,
349396220,13.009438,77.548381,4,,civic,247.5,63.5,0.7724,0.998,0.7704,17.9,13.8,4,1,
349396242,13.010803,77.550558,4,,commercial,256.2,66.3,0.732,0.9958,0.5845,21.0,12.3,4,0,
349453213,12.967093,77.545248,3,,other,199.4,56.5,0.7853,0.9956,0.9787,14.3,14.0,4,0,
349454039,12.968614,77.647284,3,,civic,321.0,88.1,0.52,0.859,0.696,23.2,16.1,8,0,
349454142,12.969782,77.649342,4,,other,33.5,23.2,0.785,1.0,0.9592,5.9,5.7,4,0,
349454164,12.968661,77.647419,3,,civic,453.1,86.2,0.7668,0.9996,0.7328,24.9,18.2,4,0,
349454181,12.969567,77.644453,2,,residential,259.6,65.8,0.753,0.9996,0.6625,19.8,13.1,4,0,
349454199,12.968651,77.646995,4,,other,638.1,131.9,0.4611,0.8867,0.7286,31.4,22.9,8,0,
349454755,12.875058,77.616478,1,5.0,other,246.4,62.8,0.7851,0.9993,0.9637,16.0,15.4,4,1,
349455307,12.920859,77.613007,1,,other,197.9,57.0,0.7659,0.9956,0.7247,16.6,12.0,4,1,
349461449,13.028217,77.571802,2,,commercial,151.0,49.8,0.7659,0.9984,0.7267,14.4,10.5,4,1,
349461551,13.028029,77.571593,3,,commercial,448.9,88.0,0.7288,0.7528,0.9012,25.7,23.2,4,0,
349482696,12.877119,77.612755,4,,residential,1037.7,132.1,0.7469,0.9872,0.8997,34.2,30.8,9,1,
349489586,12.899793,77.597044,10,,commercial,10040.8,430.7,0.6801,0.8721,0.6826,129.9,88.6,12,0,
349491499,12.991113,77.616228,4,,residential,260.8,65.4,0.7663,0.8614,0.8512,18.9,16.1,4,1,
349498568,13.002655,77.619925,2,,residential,133.1,48.5,0.7114,0.9969,0.529,15.9,8.4,4,0,
349498569,13.002185,77.619747,2,,residential,137.2,48.3,0.7399,0.997,0.6105,15.0,9.2,4,1,
349498570,13.002723,77.619759,3,,residential,67.8,33.1,0.7759,0.9959,0.7988,9.2,7.4,4,0,
349498571,13.00269,77.619845,2,,residential,84.3,39.5,0.6805,0.9628,0.5137,13.1,6.7,6,0,
349500235,12.930355,77.67483,5,,other,82.6,38.3,0.7074,1.0,0.5208,12.6,6.6,4,0,
349500307,12.930273,77.675506,4,,other,53.3,29.4,0.7719,0.9993,0.7673,8.3,6.4,4,0,
349500618,12.895237,77.611207,4,,residential,323.9,72.8,0.7687,0.9994,0.7453,20.9,15.5,4,1,
349513271,12.920397,77.597287,4,,residential,246.3,69.7,0.6377,0.9995,0.395,25.0,9.9,5,0,
349513882,12.917236,77.596669,3,,commercial,128.3,48.2,0.6954,0.9997,0.494,16.1,8.0,4,1,
349515481,12.95665,77.744088,4,,other,102.7,42.1,0.7274,0.9989,0.572,13.4,7.7,4,0,
349515502,12.956809,77.741124,3,,other,64.0,37.8,0.5623,0.9998,0.3045,14.5,4.4,4,0,
349515568,12.956109,77.742119,4,,residential,3654.3,489.3,0.1918,0.553,0.5103,113.8,58.1,14,0,
349518157,12.864277,77.598114,13,,residential,1699.3,289.3,0.2551,0.726,0.5774,63.7,36.8,52,0,
349528948,12.991246,77.615906,5,,residential,538.7,97.4,0.7132,0.9133,0.8063,27.0,21.8,8,1,
349529885,12.984971,77.577503,2,,residential,744.4,110.2,0.7699,0.9728,0.7607,31.7,24.1,4,1,
349539905,12.985483,77.6159,4,,residential,1570.9,217.0,0.419,0.8279,0.5923,56.6,33.5,12,0,
349542093,12.915922,77.598953,2,,commercial,600.0,110.9,0.6126,0.9999,0.3614,40.7,14.7,4,1,
349542323,12.918478,77.595975,3,,civic,398.0,99.8,0.5026,0.646,0.816,27.5,22.4,8,1,
349545792,12.924133,77.695412,11,,commercial,2264.9,203.4,0.6881,0.9987,0.4787,68.8,32.9,6,1,
349545800,12.925735,77.687836,5,20.6,commercial,2834.1,231.5,0.6646,0.9116,0.5762,73.5,42.3,9,1,
349551152,12.978903,77.673061,4,,other,1001.2,134.5,0.6951,0.9357,0.6137,41.8,25.6,10,1,
349551411,12.981273,77.60205,3,,other,370.5,81.7,0.6971,0.9974,0.4972,27.3,13.6,4,0,
349551423,12.980657,77.607241,2,,commercial,1139.9,138.0,0.7519,0.9971,0.6562,41.7,27.4,4,0,
349551426,12.982623,77.599767,6,,residential,467.5,94.2,0.6626,0.998,0.4325,32.9,14.2,4,1,
349551450,12.981367,77.601784,3,,commercial,813.9,114.5,0.7802,0.9965,0.8464,31.1,26.3,4,0,
349650746,12.899373,77.63016,4,,commercial,1598.3,188.4,0.5659,0.9799,0.3138,72.1,22.6,4,1,
349650747,12.899469,77.630906,4,,commercial,1499.2,187.3,0.5372,0.9993,0.2801,73.2,20.5,4,1,
349650762,12.897655,77.630726,4,,commercial,1644.3,180.8,0.6321,0.8154,0.7862,50.6,39.8,6,1,
349654499,12.900654,77.632001,12,,other,801.5,139.3,0.5192,0.8215,0.3845,50.4,19.4,8,1,
349692425,12.986109,77.744858,6,,other,380.4,78.0,0.7854,0.9955,0.9914,19.6,19.5,4,0,
349694923,12.882584,77.627778,1,,residential,98.3,40.0,0.7716,1.0,0.7659,11.3,8.7,4,0,
349695825,13.027278,77.603167,3,,other,184.4,55.5,0.7533,0.9973,0.6628,16.7,11.1,4,1,
349698852,12.968956,77.606028,3,,other,511.2,88.6,0.8175,0.784,0.8554,27.6,23.6,7,0,
349698856,12.974231,77.606961,6,,commercial,863.3,122.2,0.7261,0.9978,0.5676,39.0,22.2,6,1,
349698860,12.972539,77.617595,5,,commercial,1224.8,145.2,0.7299,0.9983,0.5789,46.0,26.7,5,1,
349698862,12.970756,77.612824,4,,residential,151.6,50.5,0.7476,0.9979,0.6388,15.4,9.9,4,1,
349698863,12.970766,77.613369,2,,residential,238.0,67.1,0.6646,0.849,0.8765,17.9,15.7,6,0,
349698864,12.973553,77.607335,5,,commercial,182.5,56.6,0.7162,0.9787,0.5338,18.7,10.0,4,0,
349698872,12.970797,77.61255,4,,residential,852.1,121.8,0.7213,0.9302,0.7802,34.3,26.7,6,1,
349698874,12.970839,77.613068,2,,residential,258.9,70.2,0.6607,0.8408,0.9852,17.7,17.4,8,0,
349698876,12.974304,77.607375,2,,commercial,206.5,57.5,0.7846,0.9783,0.9668,14.8,14.3,4,0,
349698887,12.973102,77.605769,3,,residential,498.6,89.4,0.7839,0.995,0.9126,23.4,21.4,4,0,
349698888,12.974187,77.605607,2,,commercial,395.1,97.7,0.5201,0.7327,0.524,32.1,16.8,7,0,
349698894,12.974139,77.607508,2,,commercial,694.1,112.0,0.6948,0.9533,0.4797,39.0,18.7,5,1,
349698909,12.974671,77.605819,5,,commercial,140.6,48.0,0.7667,0.9975,0.7307,13.9,10.2,4,0,
349698910,12.972951,77.606872,4,,commercial,1183.9,149.6,0.665,0.9976,0.4364,52.1,22.8,4,0,
349698913,12.973817,77.607486,2,,commercial,560.8,106.3,0.624,0.8356,0.5854,33.9,19.8,22,0,
349698915,12.970848,77.613236,2,,residential,300.5,79.6,0.5966,0.8321,0.5432,25.8,14.0,8,0,
349698917,12.974345,77.606725,5,,commercial,806.7,117.6,0.7333,0.9976,0.5893,37.0,21.8,4,1,
349698920,12.971871,77.617844,3,,other,1063.9,133.3,0.7529,0.9777,0.6714,40.3,27.0,4,1,
349698923,12.974336,77.607188,4,,commercial,173.3,53.7,0.7565,0.9975,0.6764,16.0,10.8,4,0,
349698959,12.972737,77.606878,6,,commercial,663.0,129.6,0.4964,0.9986,0.2446,52.1,12.7,6,1,
349698968,12.970618,77.615139,3,,commercial,965.9,128.1,0.7399,0.9973,0.6103,39.8,24.3,4,1,
349698976,12.972158,77.618539,5,,commercial,1469.3,184.5,0.5427,0.6628,0.8627,50.7,43.7,11,1,
349701412,12.961721,77.646812,5,,other,759.3,131.8,0.5493,0.9992,0.2916,51.1,14.9,4,1,
349701601,13.003183,77.616302,1,,civic,521.1,95.5,0.7173,0.9971,0.5438,31.0,16.9,4,0,
349701621,13.002376,77.617385,1,,residential,882.5,122.9,0.7341,0.9972,0.5914,38.7,22.9,4,0,
349701622,13.002298,77.618654,3,,residential,424.8,84.3,0.7512,0.9963,0.6525,25.6,16.7,4,0,
349701636,13.002352,77.618404,4,,residential,534.5,96.7,0.7188,0.9974,0.5474,31.3,17.1,4,1,
349701654,13.00296,77.61685,1,,residential,754.5,110.0,0.7833,0.9952,0.8984,29.0,26.1,4,0,
349701655,13.002674,77.617932,2,,residential,119.9,43.9,0.7826,0.9955,0.8835,11.7,10.3,4,0,
349701662,13.002625,77.618054,2,,residential,96.8,41.8,0.695,0.9978,0.4922,14.0,6.9,4,1,
349701675,13.002588,77.617895,3,,residential,102.2,40.9,0.7682,0.9956,0.7399,11.8,8.7,4,0,
349701677,13.002156,77.617782,5,26.0,commercial,1430.4,151.3,0.7854,0.9954,0.9953,38.0,37.8,4,1,
349707130,13.013463,77.763122,13,,residential,2625.9,515.5,0.1242,0.6345,0.1352,175.0,23.7,74,0,
349711244,12.922785,77.611959,5,,residential,185.6,54.5,0.7853,0.9949,0.977,13.8,13.5,4,1,
349715665,13.003393,77.617348,2,,residential,136.9,46.9,0.7817,0.9968,0.8696,12.6,10.9,4,1,
349715821,13.003239,77.617442,3,,residential,228.0,62.6,0.7301,0.9971,0.5791,19.9,11.5,4,1,
349715875,13.003247,77.617296,6,,residential,237.2,65.5,0.6954,0.997,0.4934,22.0,10.8,4,1,
349715898,13.00319,77.617813,2,11.0,residential,201.7,56.8,0.7841,0.9955,0.9199,14.8,13.7,4,1,
349715926,13.003087,77.618712,3,,residential,576.9,96.5,0.7788,0.9954,0.8284,26.5,21.9,4,0,
349715944,13.00351,77.61699,6,,commercial,101.4,43.2,0.6818,0.9975,0.4663,14.8,6.9,4,0,
349715969,13.002994,77.618941,1,,residential,609.4,99.5,0.7728,0.9958,0.7725,28.1,21.7,4,0,
349715973,13.003388,77.616928,6,,commercial,118.1,44.9,0.7367,0.9971,0.5995,14.1,8.4,6,1,
349716048,13.003172,77.617595,1,,residential,410.0,81.0,0.7844,0.9955,0.929,21.1,19.6,4,0,
349721334,12.92213,77.649824,5,,other,158.1,50.3,0.7854,0.9989,0.9942,12.6,12.5,4,0,
349721356,12.921205,77.651357,4,,commercial,104.1,42.4,0.7281,0.9994,0.5745,13.5,7.7,4,0,
349721499,12.921706,77.651331,4,,commercial,106.4,42.2,0.7508,0.9994,0.6528,12.8,8.3,4,0,
349721502,12.912327,77.649266,2,,residential,66.1,32.6,0.7812,0.9987,0.8638,8.8,7.6,4,0,
349721506,12.921376,77.651348,3,,commercial,102.9,42.0,0.7329,0.9988,0.5894,13.2,7.8,4,0,
349767486,12.946443,77.64728,6,,other,344.6,74.8,0.773,0.996,0.774,21.1,16.4,4,0,
349790600,12.980844,77.636535,2,,residential,88.9,38.2,0.7641,0.9985,0.7164,11.1,8.0,4,0,
349791773,12.978355,77.634596,2,,commercial,121.9,45.8,0.729,1.0,0.5773,14.5,8.4,4,1,
349793579,12.980784,77.634033,2,,residential,135.4,47.4,0.7573,0.9985,0.681,14.1,9.6,4,0,
349793876,12.914837,77.607719,2,,residential,119.5,45.2,0.735,0.9995,0.5954,14.2,8.4,4,0,
349793883,12.914922,77.607581,2,,residential,109.3,42.8,0.7491,0.9995,0.646,13.0,8.4,4,0,
349793989,12.914194,77.605601,3,,residential,143.9,48.7,0.763,0.9995,0.7116,14.2,10.1,4,0,
349793999,12.914591,77.607718,2,,residential,117.8,45.3,0.7212,0.9989,0.5555,14.6,8.1,4,0,
349794092,12.914749,77.607726,3,,residential,94.0,40.3,0.7282,0.9996,0.5746,12.8,7.4,4,0,
349794103,12.91125,77.599174,5,,residential,528.9,102.2,0.6364,0.9992,0.3931,36.7,14.4,4,0,
349794122,12.911943,77.599518,4,,commercial,640.0,111.4,0.6483,0.9993,0.4107,39.5,16.2,4,0,
349794165,12.914741,77.607581,4,,residential,97.6,42.3,0.6857,0.9996,0.4745,14.3,6.8,4,0,
349794192,12.914349,77.605595,2,,residential,169.2,52.9,0.7588,1.0,0.6892,15.7,10.8,4,0,
349794202,12.914831,77.607577,3,,residential,135.5,47.8,0.7453,0.9994,0.6316,14.7,9.3,4,0,
349794209,12.914585,77.607576,3,,residential,97.7,40.4,0.7532,0.9994,0.663,12.1,8.1,4,0,
349794211,12.914926,77.607718,2,,residential,109.6,43.7,0.7227,0.9993,0.5599,14.0,7.8,4,0,
349794267,12.914672,77.60771,2,,residential,95.9,41.3,0.7065,0.9997,0.5186,13.6,7.1,4,0,
349794411,12.914663,77.607564,2,,residential,92.4,40.1,0.7222,0.9988,0.5584,12.9,7.2,4,0,
349794417,12.980933,77.635014,1,,residential,210.9,59.5,0.7493,0.9984,0.6457,18.1,11.7,4,0,
349794426,12.914107,77.604773,2,,residential,88.1,40.3,0.6809,0.9995,0.4653,13.8,6.4,4,0,
349796594,12.980193,77.634645,2,,residential,88.3,37.8,0.7779,0.9991,0.821,10.4,8.5,4,0,
349796595,12.980191,77.634549,2,,residential,95.2,39.9,0.7507,0.9989,0.6527,12.1,7.9,4,0,
349797799,12.914876,77.63948,2,,residential,200.9,58.1,0.7483,0.9994,0.6433,17.7,11.4,4,0,
349797862,12.914155,77.641921,3,,residential,354.2,79.7,0.7014,0.9983,0.5063,26.5,13.4,4,1,
349797944,12.914933,77.639613,2,,residential,279.8,70.2,0.7139,0.9999,0.5364,22.8,12.3,4,0,
349797987,12.914948,77.639342,3,,residential,321.3,76.5,0.6906,0.9995,0.4844,25.8,12.5,4,0,
349798730,12.980168,77.634217,2,,residential,121.0,45.9,0.7212,0.9993,0.5557,14.8,8.2,4,0,
349802351,12.981173,77.635572,3,,other,186.6,55.7,0.7556,0.998,0.6732,16.7,11.2,4,0,
349807546,12.978828,77.634597,5,,commercial,49.6,28.4,0.7746,0.9986,0.7892,7.9,6.3,4,1,
349810132,12.980565,77.636154,1,,residential,82.1,37.3,0.7412,0.9981,0.6156,11.6,7.1,4,0,
349810134,12.981212,77.636457,1,,residential,97.5,41.1,0.7261,0.9985,0.5681,13.1,7.4,4,0,
349812283,12.948323,77.698464,4,,commercial,1864.9,189.2,0.6547,0.9982,0.4198,66.7,28.0,4,0,
349812796,12.979866,77.63479,6,,other,271.1,67.6,0.7463,0.9988,0.6349,20.7,13.1,4,0,
349812801,12.978511,77.63362,3,,other,37.1,26.9,0.6456,0.9993,0.4063,9.6,3.9,4,0,
349812803,12.979485,77.634733,4,,residential,140.4,48.0,0.7662,0.9986,0.7286,13.9,10.1,4,0,
349813162,12.978013,77.633951,4,,commercial,165.5,51.7,0.777,0.9996,0.8126,14.3,11.6,4,1,
349830916,12.903744,77.601152,6,,commercial,1701.4,185.3,0.6229,0.9989,0.3743,67.5,25.3,4,0,
349831236,12.905077,77.594069,3,,other,205.8,58.5,0.7557,0.9996,0.6743,17.5,11.8,4,1,
349992159,12.900764,77.573686,1,3.0,other,149.9,50.2,0.7484,0.9996,0.6433,15.3,9.8,4,0,
350003445,12.951272,77.492319,5,,other,346.0,82.2,0.6436,0.9985,0.403,29.3,11.8,4,1,
350015202,12.973253,77.645733,1,,other,250.0,66.3,0.7143,0.9992,0.537,21.6,11.6,4,0,
350015241,12.979002,77.64488,4,,other,319.3,73.7,0.739,0.9991,0.6083,22.9,13.9,4,1,
350015290,12.970405,77.648747,2,,residential,282.9,82.3,0.5244,0.9989,0.2687,32.5,8.7,4,1,
350032356,12.914938,77.605749,5,,residential,402.0,81.1,0.7687,0.9993,0.7448,23.2,17.3,4,0,
350032385,12.914951,77.605935,3,,residential,292.8,70.3,0.7436,0.9991,0.6246,21.7,13.5,4,0,
350032402,12.915656,77.608467,5,,residential,411.2,81.6,0.7767,0.9996,0.809,22.6,18.2,4,0,
350044649,13.001776,77.550108,3,,commercial,312.1,77.6,0.6516,0.921,0.5209,25.5,13.3,6,1,
350060556,13.000648,77.617359,2,,other,235.1,64.9,0.7005,0.9995,0.5049,21.6,10.9,4,0,
350065760,12.934652,77.575504,4,,residential,930.1,128.9,0.7031,0.998,0.5101,42.7,21.8,4,1,
350073119,13.001584,77.617163,3,,residential,120.9,44.3,0.7745,0.9973,0.788,12.4,9.8,4,0,
350078432,12.92681,77.547166,2,,residential,87.5,38.1,0.7579,0.9956,0.682,11.4,7.7,4,1,
350328601,12.956073,77.661299,2,,other,93.1,39.1,0.7637,1.0,0.7148,11.4,8.2,4,1,
350498920,12.928699,77.486859,1,,commercial,137.7,48.8,0.727,0.997,0.5706,15.6,8.9,4,1,
350502635,12.993066,77.573765,5,,residential,991.8,132.3,0.7115,0.9993,0.5303,43.3,22.9,4,0,
350504308,13.001575,77.620101,3,,residential,183.8,54.2,0.7853,0.9943,0.9731,13.8,13.4,4,0,
350504309,13.001734,77.620306,2,,residential,83.0,37.2,0.753,0.9964,0.6605,11.2,7.4,4,0,
350504314,13.000395,77.620924,3,,residential,285.9,71.5,0.7029,0.9972,0.5098,23.7,12.1,4,1,
350504316,13.002919,77.619158,2,,residential,394.5,83.7,0.7075,0.9974,0.5201,27.6,14.3,4,0,
350504321,13.000255,77.620878,1,,residential,335.0,78.1,0.6905,0.9974,0.4836,26.4,12.7,5,0,
350504322,13.001515,77.620229,2,,residential,213.9,58.5,0.7851,0.9941,0.9546,15.0,14.3,4,0,
350509918,12.929167,77.557651,2,,residential,210.5,58.4,0.7755,0.9968,0.796,16.3,13.0,4,1,
350523235,12.928264,77.546525,2,,other,247.9,65.3,0.7297,0.9959,0.5773,20.8,12.0,4,1,
350543307,12.902701,77.563317,3,,residential,109.7,42.5,0.7628,0.9974,0.7088,12.5,8.8,4,0,
350543308,12.902681,77.563401,2,,other,88.6,38.4,0.7534,0.9975,0.6625,11.6,7.7,4,0,
350543622,12.990092,77.572276,2,,other,336.2,86.0,0.5709,0.8494,0.3114,35.7,11.1,4,0,
350554815,12.981011,77.60155,4,,commercial,295.5,71.7,0.7224,0.9976,0.5577,23.0,12.9,4,0,
350554834,12.973368,77.605517,3,,commercial,1168.7,147.7,0.6733,0.9584,0.5081,49.0,24.9,6,1,
350558591,12.97421,77.602716,3,,commercial,429.2,88.5,0.6885,0.9995,0.48,29.9,14.4,4,1,
350558593,12.975614,77.603058,5,,commercial,150.4,50.3,0.748,0.9623,0.796,14.0,11.2,6,1,
350578014,12.911578,77.587073,3,,other,885.9,119.1,0.7852,0.9997,0.9658,30.3,29.3,4,0,
350578072,12.905022,77.585175,2,,other,198.0,56.7,0.7739,0.9993,0.7847,15.9,12.5,4,1,
350578103,12.905388,77.584725,3,,other,76.3,35.8,0.7473,0.9987,0.6392,10.9,7.0,4,0,
350589800,12.926518,77.574633,3,,other,90.4,38.2,0.7808,0.9995,0.8579,10.3,8.8,4,0,
350592979,12.928535,77.543209,16,,residential,2132.7,446.1,0.1347,0.3616,0.9845,77.4,76.2,52,0,
350592980,12.928392,77.542438,16,,residential,1002.7,230.3,0.2375,0.5969,0.906,43.1,39.0,34,0,
350721571,13.020463,77.643376,5,,commercial,160.6,52.8,0.7252,0.9996,0.5663,16.8,9.5,4,1,
350749926,12.999049,77.622271,4,,residential,446.7,85.2,0.7731,0.9958,0.7747,24.1,18.6,4,1,
350749932,13.000411,77.622426,2,,residential,82.9,37.3,0.7482,0.9967,0.6406,11.4,7.3,4,0,
350749934,12.999623,77.622729,5,,residential,431.4,84.1,0.7659,0.9966,0.7255,24.4,17.7,4,1,
350749936,12.999999,77.622626,2,,residential,275.0,67.2,0.7662,0.997,0.7274,19.5,14.2,4,1,
350749937,12.999932,77.622904,6,,residential,441.6,84.3,0.7802,0.9966,0.8464,22.9,19.4,4,1,
350749939,13.000658,77.623119,3,,residential,239.6,64.0,0.7356,0.9972,0.5965,20.1,12.0,4,1,
350749944,12.998948,77.622523,4,,residential,484.6,88.1,0.7849,0.9957,0.9459,22.7,21.5,4,1,
350749947,13.000486,77.623038,4,,residential,348.8,74.9,0.7822,0.9963,0.8776,20.0,17.5,4,1,
350749949,13.000289,77.622527,4,,residential,220.7,61.2,0.7394,0.997,0.6085,19.1,11.6,4,0,
350749952,12.99943,77.622114,2,,residential,406.3,85.0,0.7065,0.9974,0.5176,28.1,14.5,4,0,
350749954,12.999317,77.622606,1,,commercial,219.9,59.5,0.7805,0.9966,0.85,16.1,13.7,4,1,
350749956,13.000204,77.62234,3,,residential,118.8,43.9,0.7749,0.9967,0.7901,12.3,9.7,4,0,
350749958,12.999011,77.621983,4,,residential,433.2,83.4,0.7823,0.9955,0.8785,22.3,19.6,4,1,
350749961,13.000141,77.622479,5,,residential,132.8,46.2,0.7826,0.9962,0.8855,12.3,10.9,5,0,
350749967,12.999177,77.622053,4,,residential,405.7,85.3,0.7002,0.9978,0.5034,28.4,14.3,4,0,
350749971,13.000312,77.622406,3,,residential,176.6,53.2,0.7847,0.9957,0.9377,13.8,12.9,4,0,
350749972,13.000526,77.622867,4,,residential,293.5,70.4,0.7452,0.997,0.6296,21.6,13.6,4,0,
350749974,12.999677,77.622542,3,,residential,438.8,85.7,0.7513,0.9967,0.6535,26.0,17.0,4,1,
350749976,12.999527,77.622141,1,,residential,184.8,55.7,0.7489,0.9969,0.6442,17.0,10.9,4,0,
350750584,13.001476,77.623226,4,,residential,200.0,57.4,0.7624,0.9969,0.7065,16.9,11.9,4,1,
350750585,13.001013,77.623366,6,,residential,315.3,72.1,0.7627,0.9967,0.707,21.2,15.0,4,1,
350750587,13.001187,77.623164,2,,residential,128.2,48.2,0.693,0.9979,0.4883,16.2,7.9,4,0,
350758597,12.974222,77.57787,3,,commercial,708.1,107.2,0.7736,0.9962,0.7789,30.2,23.5,4,1,
350761136,12.981465,77.585415,2,,other,643.0,112.3,0.6409,0.8152,0.9576,28.7,27.5,10,1,
350769383,12.900607,77.587459,4,,residential,87.6,40.3,0.6766,0.8607,0.5201,14.0,7.3,7,0,
350771338,13.001266,77.625007,3,,civic,451.0,88.7,0.7196,0.9973,0.5499,28.7,15.8,4,1,
350771343,13.000435,77.625271,4,,residential,269.5,68.0,0.7318,0.9974,0.5846,21.5,12.6,4,1,
350771345,13.001638,77.622794,2,,residential,125.3,46.7,0.7213,0.9975,0.5545,15.1,8.3,4,0,
350771347,13.001804,77.624445,4,,residential,549.3,100.9,0.6775,0.9978,0.4581,34.7,15.9,4,1,
350771350,13.002174,77.625364,2,,residential,333.5,73.1,0.7831,0.9957,0.8944,19.4,17.3,4,1,
350771351,13.001295,77.622697,2,,residential,91.4,38.6,0.7721,0.9967,0.7674,10.9,8.4,4,1,
